2014	3	1	18	12	250	2.6	7.7	MM	MM	MM	MM	1007.5	28.6	29.6	MM	MM	MM	MM
2014	3	1	18	18	230	3.6	5.7	MM	MM	MM	MM	1007.5	28.5	29.6	MM	MM	MM	MM
2014	3	1	18	24	240	4.1	7.7	MM	MM	MM	MM	1007.6	28.5	29.6	MM	MM	MM	MM
2014	3	1	18	30	240	4.1	7.7	MM	MM	MM	MM	1007.8	28.5	29.6	MM	MM	MM	MM
2014	3	1	18	36	240	5.1	9.3	MM	MM	MM	MM	1007.8	28.5	29.6	MM	MM	MM	MM
2014	3	1	18	42	240	4.1	7.2	MM	MM	MM	MM	1007.7	28.5	29.6	MM	MM	MM	MM
2014	3	1	18	48	260	5.1	7.7	MM	MM	MM	MM	1007.7	28.5	29.6	MM	MM	MM	MM
2014	3	1	18	54	240	3.6	9.3	MM	MM	MM	MM	1007.6	28.6	29.6	MM	MM	MM	MM
2014	3	1	19	0	240	4.6	8.2	MM	MM	MM	MM	1007.8	28.6	29.6	MM	MM	2.1	MM
2014	3	1	19	6	230	5.1	10.3	MM	MM	MM	MM	1007.7	28.6	29.6	MM	MM	MM	MM
2014	3	1	19	12	230	5.1	10.3	MM	MM	MM	MM	1007.7	28.6	29.6	MM	MM	MM	MM
2014	3	1	19	18	270	4.1	10.8	MM	MM	MM	MM	1008	28.7	29.6	MM	MM	MM	MM
2014	3	1	19	24	260	5.7	9.8	MM	MM	MM	MM	1008	28.7	29.6	MM	MM	MM	MM
2014	3	1	19	30	230	3.6	8.2	MM	MM	MM	MM	1007.9	28.8	29.6	MM	MM	MM	MM
2014	3	1	19	36	230	3.1	9.8	MM	MM	MM	MM	1008	28.8	29.6	MM	MM	MM	MM
2014	3	1	19	42	210	1.5	6.7	MM	MM	MM	MM	1008	28.9	29.6	MM	MM	MM	MM
2014	3	1	19	48	240	4.1	6.7	MM	MM	MM	MM	1007.9	28.9	29.5	MM	MM	MM	MM
2014	3	1	19	54	250	3.6	6.2	MM	MM	MM	MM	1008	28.8	29.5	MM	MM	MM	MM
2014	3	1	20	0	240	4.6	8.2	MM	MM	MM	MM	1008	28.9	29.5	MM	MM	1.4	MM
