#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2014 01 27 14 54 204  0.3  1.4 99.00 99.00 99.00 999 1006.6  25.3  29.5 999.0 99.0 99.00
2014 01 27 15 00 181  0.4  1.3 99.00 99.00 99.00 999 1006.7  25.2  29.5 999.0 99.0 99.00
2014 01 27 15 06 261  0.1  0.9 99.00 99.00 99.00 999 1006.8  25.3  29.5 999.0 99.0 99.00
2014 01 27 15 12 355  0.9  1.7 99.00 99.00 99.00 999 1006.9  25.2  29.5 999.0 99.0 99.00
2014 01 27 15 18 162  0.8  1.8 99.00 99.00 99.00 999 1006.8  25.1  29.5 999.0 99.0 99.00
2014 01 27 15 24 190  1.6  2.9 99.00 99.00 99.00 999 1006.8  25.1  29.5 999.0 99.0 99.00
2014 01 27 15 30 233  0.9  2.9 99.00 99.00 99.00 999 1006.7  25.2  29.5 999.0 99.0 99.00
2014 01 27 15 36 255  1.0  2.0 99.00 99.00 99.00 999 1006.7  25.3  29.5 999.0 99.0 99.00
2014 01 27 15 42 240  0.5  2.2 99.00 99.00 99.00 999 1006.7  25.3  29.5 999.0 99.0 99.00
2014 01 27 15 48 179  1.1  1.7 99.00 99.00 99.00 999 1006.8  25.1  29.5 999.0 99.0 99.00
2014 01 27 15 54 122  0.5  1.7 99.00 99.00 99.00 999 1006.9  25.1  29.5 999.0 99.0 99.00
2014 01 27 16 00 277  1.4  1.7 99.00 99.00 99.00 999 1006.9  25.2  29.5 999.0 99.0 99.00
2014 01 27 16 06 171  1.0  1.8 99.00 99.00 99.00 999 1007.0  25.0  29.5 999.0 99.0 99.00
2014 01 27 16 12 216  1.3  2.0 99.00 99.00 99.00 999 1007.0  25.0  29.5 999.0 99.0 99.00
2014 01 27 16 18 188  1.2  2.0 99.00 99.00 99.00 999 1007.1  24.9  29.5 999.0 99.0 99.00
2014 01 27 16 24 212  0.9  1.8 99.00 99.00 99.00 999 1007.2  24.9  29.5 999.0 99.0 99.00
2014 01 27 16 30 277  0.2  0.8 99.00 99.00 99.00 999 1007.3  24.9  29.5 999.0 99.0 99.00
2014 01 27 16 36 199  0.3  0.9 99.00 99.00 99.00 999 1007.3  24.9  29.5 999.0 99.0 99.00
2014 01 27 16 42 264  0.8  1.3 99.00 99.00 99.00 999 1007.4  24.9  29.5 999.0 99.0 99.00
2014 01 27 16 48 135  0.1  1.1 99.00 99.00 99.00 999 1007.4  24.9  29.5 999.0 99.0 99.00
2014 01 27 16 54 288  1.0  1.4 99.00 99.00 99.00 999 1007.4  24.9  29.5 999.0 99.0 99.00
2014 01 27 17 00 191  0.6  1.1 99.00 99.00 99.00 999 1007.5  24.8  29.5 999.0 99.0 99.00
2014 01 27 17 06 158  0.6  1.1 99.00 99.00 99.00 999 1007.5  24.8  29.5 999.0 99.0 99.00
2014 01 27 17 12 262  1.1  1.6 99.00 99.00 99.00 999 1007.5  24.8  29.5 999.0 99.0 99.00
2014 01 27 17 18 164  0.6  1.6 99.00 99.00 99.00 999 1007.6  24.8  29.5 999.0 99.0 99.00
2014 01 27 17 24 287  0.3  1.2 99.00 99.00 99.00 999 1007.7  24.9  29.5 999.0 99.0 99.00
2014 01 27 17 30 258  0.5  1.0 99.00 99.00 99.00 999 1007.7  24.9  29.5 999.0 99.0 99.00
2014 01 27 17 36 194  0.5  1.0 99.00 99.00 99.00 999 1007.7  24.9  29.5 999.0 99.0 99.00
2014 01 27 17 42 203  0.5  1.0 99.00 99.00 99.00 999 1007.8  25.1  29.5 999.0 99.0 99.00
2014 01 27 17 48 207  0.9  1.1 99.00 99.00 99.00 999 1007.9  25.2  29.5 999.0 99.0 99.00
2014 01 27 17 54 304  0.6  1.2 99.00 99.00 99.00 999 1008.0  25.2  29.5 999.0 99.0 99.00
2014 01 27 18 00 234  0.4  1.4 99.00 99.00 99.00 999 1008.1  25.2  29.5 999.0 99.0 99.00
2014 01 27 18 06   2  0.3  0.8 99.00 99.00 99.00 999 1008.3  25.2  29.5 999.0 99.0 99.00
2014 01 27 18 12 127  0.6  0.9 99.00 99.00 99.00 999 1008.4  25.3  29.5 999.0 99.0 99.00
2014 01 27 18 18 174  0.9  1.2 99.00 99.00 99.00 999 1008.4  25.4  29.5 999.0 99.0 99.00
2014 01 27 18 24 209  0.6  2.0 99.00 99.00 99.00 999 1008.4  25.5  29.5 999.0 99.0 99.00
2014 01 27 18 30 207  1.8  2.3 99.00 99.00 99.00 999 1008.4  25.8  29.5 999.0 99.0 99.00
2014 01 27 18 36 163  0.5  1.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2014 01 27 18 42 294  1.2  2.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2014 01 27 18 48 283  1.3  1.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2014 01 27 18 54 277  1.5  1.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2014 01 27 19 00 248  0.6  1.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2014 01 27 19 06 208  0.5  1.1 99.00 99.00 99.00 999 1008.4  27.2  29.5 999.0 99.0 99.00
2014 01 27 19 12 289  0.8  1.2 99.00 99.00 99.00 999 1008.5  27.9  29.5 999.0 99.0 99.00
2014 01 27 19 18 259  0.4  0.9 99.00 99.00 99.00 999 1008.6  28.8  29.5 999.0 99.0 99.00
2014 01 27 19 24 282  0.5  1.0 99.00 99.00 99.00 999 1008.6  28.6  29.5 999.0 99.0 99.00
2014 01 27 19 30 211  1.7  2.0 99.00 99.00 99.00 999 1008.5  28.4  29.5 999.0 99.0 99.00
2014 01 27 19 36 186  0.7  1.9 99.00 99.00 99.00 999 1008.5  29.3  29.5 999.0 99.0 99.00
2014 01 27 19 42 357  1.0  1.4 99.00 99.00 99.00 999 1008.5  29.8  29.6 999.0 99.0 99.00
2014 01 27 19 48  89  2.4  3.5 99.00 99.00 99.00 999 1008.6  28.8  29.6 999.0 99.0 99.00
2014 01 27 19 54 106  2.0  3.3 99.00 99.00 99.00 999 1008.5  28.7  29.6 999.0 99.0 99.00
2014 01 27 20 00  67  1.3  3.7 99.00 99.00 99.00 999 1008.5  28.9  29.5 999.0 99.0 99.00
2014 01 27 20 06  73  2.6  4.2 99.00 99.00 99.00 999 1008.5  28.6  29.5 999.0 99.0 99.00
2014 01 27 20 12  57  2.7  5.2 99.00 99.00 99.00 999 1008.6  28.5  29.5 999.0 99.0 99.00
2014 01 27 20 18  65  2.9  4.9 99.00 99.00 99.00 999 1008.7  28.5  29.5 999.0 99.0 99.00
2014 01 27 20 24  90  2.0  4.5 99.00 99.00 99.00 999 1008.7  28.8  29.6 999.0 99.0 99.00
2014 01 27 20 30 147  0.9  4.5 99.00 99.00 99.00 999 1008.6  29.7  29.5 999.0 99.0 99.00
2014 01 27 20 36  47  1.5  5.8 99.00 99.00 99.00 999 1008.8  28.8  29.5 999.0 99.0 99.00
2014 01 27 20 42  97  2.2  4.4 99.00 99.00 99.00 999 1008.8  28.5  29.5 999.0 99.0 99.00
2014 01 27 20 54 121  2.5  4.8 99.00 99.00 99.00 999 1008.8  29.0  29.5 999.0 99.0 99.00
2014 01 27 21 00 134  3.8  4.8 99.00 99.00 99.00 999 1008.9  28.9  29.5 999.0 99.0 99.00
2014 01 27 21 06 111  2.6  7.0 99.00 99.00 99.00 999 1008.9  28.9  29.5 999.0 99.0 99.00
2014 01 27 21 12  56  1.2  3.7 99.00 99.00 99.00 999 1008.9  29.5  29.5 999.0 99.0 99.00
2014 01 27 21 18  71  2.4  5.9 99.00 99.00 99.00 999 1008.9  29.1  29.5 999.0 99.0 99.00
2014 01 27 21 24 106  5.2  6.1 99.00 99.00 99.00 999 1008.8  29.0  29.5 999.0 99.0 99.00
2014 01 27 21 30  86  4.1  6.4 99.00 99.00 99.00 999 1008.7  28.8  29.5 999.0 99.0 99.00
2014 01 27 21 36  94  3.2  6.0 99.00 99.00 99.00 999 1008.6  29.1  29.6 999.0 99.0 99.00
2014 01 27 21 42 108  4.5  6.4 99.00 99.00 99.00 999 1008.6  29.4  29.6 999.0 99.0 99.00
2014 01 27 21 48 106  3.7  8.8 99.00 99.00 99.00 999 1008.6  29.3  29.5 999.0 99.0 99.00
2014 01 27 21 54 106  4.7  6.0 99.00 99.00 99.00 999 1008.6  29.4  29.5 999.0 99.0 99.00
2014 01 27 22 00 103  3.8  6.3 99.00 99.00 99.00 999 1008.6  29.0  29.5 999.0 99.0 99.00
2014 01 27 22 06 112  3.3  6.2 99.00 99.00 99.00 999 1008.6  28.4  29.5 999.0 99.0 99.00
2014 01 27 22 12 137  3.8  7.7 99.00 99.00 99.00 999 1008.6  28.3  29.5 999.0 99.0 99.00
2014 01 27 22 18  64  3.8  8.6 99.00 99.00 99.00 999 1008.9  27.3  29.5 999.0 99.0 99.00
2014 01 27 22 24  50  3.1 10.9 99.00 99.00 99.00 999 1009.0  26.8  29.6 999.0 99.0 99.00
2014 01 27 22 30 291  1.7  7.1 99.00 99.00 99.00 999 1008.8  27.2  29.5 999.0 99.0 99.00
2014 01 27 22 36  55  2.4  7.3 99.00 99.00 99.00 999 1008.6  26.7  29.5 999.0 99.0 99.00
2014 01 27 22 42  13  1.9  4.2 99.00 99.00 99.00 999 1008.5  27.2  29.5 999.0 99.0 99.00
2014 01 27 22 54 227  0.3  1.2 99.00 99.00 99.00 999 1008.4  28.5  29.8 999.0 99.0 99.00
2014 01 27 23 00 200  2.1  2.7 99.00 99.00 99.00 999 1008.3  27.3  29.9 999.0 99.0 99.00
2014 01 27 23 06 150  1.0  2.6 99.00 99.00 99.00 999 1008.4  27.1  29.8 999.0 99.0 99.00
2014 01 27 23 12 290  1.3  4.5 99.00 99.00 99.00 999 1008.3  26.6  29.8 999.0 99.0 99.00
2014 01 27 23 18 263  3.7  7.1 99.00 99.00 99.00 999 1008.3  26.2  29.8 999.0 99.0 99.00
2014 01 27 23 24 300  2.4  5.0 99.00 99.00 99.00 999 1008.2  26.5  29.9 999.0 99.0 99.00
2014 01 27 23 30 254  2.7  5.2 99.00 99.00 99.00 999 1008.1  26.5  29.8 999.0 99.0 99.00
2014 01 27 23 36 276  3.6  5.9 99.00 99.00 99.00 999 1008.1  26.5  29.9 999.0 99.0 99.00
2014 01 27 23 42 246  1.2  3.5 99.00 99.00 99.00 999 1007.9  26.7  29.9 999.0 99.0 99.00
2014 01 27 23 48 272  1.2  2.9 99.00 99.00 99.00 999 1007.8  27.0  29.8 999.0 99.0 99.00
2014 01 27 23 54 259  1.3  2.4 99.00 99.00 99.00 999 1007.8  27.0  29.8 999.0 99.0 99.00
2014 01 28 00 00 278  2.0  3.1 99.00 99.00 99.00 999 1007.7  26.9  29.8 999.0 99.0 99.00
2014 01 28 00 06 275  2.2  3.7 99.00 99.00 99.00 999 1007.6  26.9  29.8 999.0 99.0 99.00
2014 01 28 00 12 261  0.4  2.6 99.00 99.00 99.00 999 1007.6  27.7  29.8 999.0 99.0 99.00
2014 01 28 00 18 304  1.6  2.7 99.00 99.00 99.00 999 1007.6  27.4  29.8 999.0 99.0 99.00
2014 01 28 00 24 200  0.7  1.8 99.00 99.00 99.00 999 1007.6  27.7  29.7 999.0 99.0 99.00
2014 01 28 00 30 196  1.1  2.5 99.00 99.00 99.00 999 1007.3  27.8  29.8 999.0 99.0 99.00
2014 01 28 00 36 334  0.6  1.2 99.00 99.00 99.00 999 1007.2  28.8  29.8 999.0 99.0 99.00
2014 01 28 00 42 258  1.1  2.9 99.00 99.00 99.00 999 1007.0  29.0  29.8 999.0 99.0 99.00
2014 01 28 00 48 206  0.8  3.3 99.00 99.00 99.00 999 1006.9  28.9  29.7 999.0 99.0 99.00
2014 01 28 00 54 263  1.7  3.1 99.00 99.00 99.00 999 1006.7  29.0  29.7 999.0 99.0 99.00
2014 01 28 01 00 269  1.0  2.2 99.00 99.00 99.00 999 1006.6  29.6  29.8 999.0 99.0 99.00
2014 01 28 01 06 176  0.8  1.7 99.00 99.00 99.00 999 1006.5  29.9  29.8 999.0 99.0 99.00
2014 01 28 01 12 119  2.3  3.1 99.00 99.00 99.00 999 1006.5  28.8  29.7 999.0 99.0 99.00
2014 01 28 01 18  71  2.7  3.8 99.00 99.00 99.00 999 1006.6  28.2  29.8 999.0 99.0 99.00
2014 01 28 01 24  95  2.3  3.8 99.00 99.00 99.00 999 1006.6  28.2  29.6 999.0 99.0 99.00
2014 01 28 01 30 145  2.1  2.8 99.00 99.00 99.00 999 1006.5  28.7  29.7 999.0 99.0 99.00
2014 01 28 01 36  92  2.7  4.6 99.00 99.00 99.00 999 1006.5  28.4  29.6 999.0 99.0 99.00
2014 01 28 01 42 105  1.8  2.8 99.00 99.00 99.00 999 1006.4  28.9  29.6 999.0 99.0 99.00
2014 01 28 01 48  67  3.0  3.7 99.00 99.00 99.00 999 1006.4  28.2  29.5 999.0 99.0 99.00
2014 01 28 01 54  69  2.7  4.4 99.00 99.00 99.00 999 1006.3  28.3  29.6 999.0 99.0 99.00
2014 01 28 02 00 102  1.3  3.7 99.00 99.00 99.00 999 1006.3  28.6  29.6 999.0 99.0 99.00
2014 01 28 02 06  84  1.8  3.3 99.00 99.00 99.00 999 1006.2  28.6  29.6 999.0 99.0 99.00
2014 01 28 02 12  90  2.3  3.4 99.00 99.00 99.00 999 1006.2  28.6  29.6 999.0 99.0 99.00
2014 01 28 02 18  78  2.1  4.0 99.00 99.00 99.00 999 1006.2  28.6  29.6 999.0 99.0 99.00
2014 01 28 02 24 124  2.5  3.3 99.00 99.00 99.00 999 1006.0  28.9  29.5 999.0 99.0 99.00
2014 01 28 02 30  84  1.9  3.2 99.00 99.00 99.00 999 1006.0  28.8  29.4 999.0 99.0 99.00
2014 01 28 02 36  78  2.6  4.6 99.00 99.00 99.00 999 1005.9  28.6  29.4 999.0 99.0 99.00
2014 01 28 02 42  99  2.2  3.8 99.00 99.00 99.00 999 1006.0  28.8  29.4 999.0 99.0 99.00
2014 01 28 02 48  69  3.0  3.8 99.00 99.00 99.00 999 1005.9  28.4  29.4 999.0 99.0 99.00
2014 01 28 03 06  77  2.1  3.8 99.00 99.00 99.00 999 1005.7  28.3  29.4 999.0 99.0 99.00
2014 01 28 03 12  86  2.7  3.5 99.00 99.00 99.00 999 1005.7  28.3  29.5 999.0 99.0 99.00
2014 01 28 03 18  90  3.0  4.5 99.00 99.00 99.00 999 1005.6  28.4  29.7 999.0 99.0 99.00
2014 01 28 03 24  70  3.3  5.2 99.00 99.00 99.00 999 1005.6  28.3  29.7 999.0 99.0 99.00
2014 01 28 03 30  91  1.2  3.6 99.00 99.00 99.00 999 1005.6  28.3  30.0 999.0 99.0 99.00
2014 01 28 03 36 205  0.8  1.6 99.00 99.00 99.00 999 1005.5  28.9  29.9 999.0 99.0 99.00
2014 01 28 03 42  61  2.5  3.5 99.00 99.00 99.00 999 1005.4  28.3  29.7 999.0 99.0 99.00
2014 01 28 03 48 114  0.8  2.8 99.00 99.00 99.00 999 1005.4  28.6  29.7 999.0 99.0 99.00
2014 01 28 03 54 127  1.0  1.6 99.00 99.00 99.00 999 1005.4  28.9  29.7 999.0 99.0 99.00
2014 01 28 04 00 186  1.7  3.5 99.00 99.00 99.00 999 1005.4  28.3  29.8 999.0 99.0 99.00
2014 01 28 04 06  93  2.1  3.1 99.00 99.00 99.00 999 1005.5  28.5  29.7 999.0 99.0 99.00
2014 01 28 04 12  82  3.3  5.0 99.00 99.00 99.00 999 1005.6  28.2  29.8 999.0 99.0 99.00
2014 01 28 04 18 151  1.6  4.4 99.00 99.00 99.00 999 1005.7  28.3  29.8 999.0 99.0 99.00
2014 01 28 04 24 125  1.8  2.8 99.00 99.00 99.00 999 1005.7  28.4  29.8 999.0 99.0 99.00
2014 01 28 04 30 165  1.7  3.1 99.00 99.00 99.00 999 1005.8  28.1  29.8 999.0 99.0 99.00
2014 01 28 04 36 173  1.1  2.3 99.00 99.00 99.00 999 1005.8  28.2  29.8 999.0 99.0 99.00
2014 01 28 04 42 119  1.5  2.9 99.00 99.00 99.00 999 1005.8  28.3  29.8 999.0 99.0 99.00
2014 01 28 04 48  64  1.9  2.7 99.00 99.00 99.00 999 1005.9  28.1  29.8 999.0 99.0 99.00
2014 01 28 04 54  99  1.0  3.0 99.00 99.00 99.00 999 1006.0  28.2  29.8 999.0 99.0 99.00
2014 01 28 05 00  70  2.8  3.3 99.00 99.00 99.00 999 1006.0  28.1  29.8 999.0 99.0 99.00
2014 01 28 05 06 111  1.2  3.0 99.00 99.00 99.00 999 1006.1  28.1  29.8 999.0 99.0 99.00
2014 01 28 05 12 134  1.8  3.8 99.00 99.00 99.00 999 1006.0  28.2  29.8 999.0 99.0 99.00
2014 01 28 05 18 169  1.2  2.3 99.00 99.00 99.00 999 1006.0  27.8  29.8 999.0 99.0 99.00
2014 01 28 05 24 170  0.9  1.8 99.00 99.00 99.00 999 1006.1  27.7  29.7 999.0 99.0 99.00
2014 01 28 05 30 184  1.7  2.2 99.00 99.00 99.00 999 1006.1  27.5  29.6 999.0 99.0 99.00
2014 01 28 05 36 135  1.2  2.6 99.00 99.00 99.00 999 1006.1  27.5  29.6 999.0 99.0 99.00
2014 01 28 05 42 129  1.7  2.3 99.00 99.00 99.00 999 1006.1  27.4  29.7 999.0 99.0 99.00
2014 01 28 05 48 180  1.8  2.6 99.00 99.00 99.00 999 1006.1  27.1  29.7 999.0 99.0 99.00
2014 01 28 05 54 159  1.4  2.6 99.00 99.00 99.00 999 1006.2  27.0  29.6 999.0 99.0 99.00
2014 01 28 06 00 197  1.6  2.2 99.00 99.00 99.00 999 1006.3  26.8  29.6 999.0 99.0 99.00
2014 01 28 06 06 167  0.4  2.1 99.00 99.00 99.00 999 1006.3  26.9  29.6 999.0 99.0 99.00
2014 01 28 06 12 203  1.8  2.5 99.00 99.00 99.00 999 1006.3  26.6  29.6 999.0 99.0 99.00
2014 01 28 06 18 207  1.8  2.9 99.00 99.00 99.00 999 1006.4  26.6  29.6 999.0 99.0 99.00
2014 01 28 06 24 281  1.0  1.6 99.00 99.00 99.00 999 1006.5  26.7  29.5 999.0 99.0 99.00
2014 01 28 06 30 179  0.9  1.1 99.00 99.00 99.00 999 1006.5  26.7  29.5 999.0 99.0 99.00
2014 01 28 06 36 246  1.4  2.4 99.00 99.00 99.00 999 1006.7  26.5  29.5 999.0 99.0 99.00
2014 01 28 06 42 205  0.6  1.3 99.00 99.00 99.00 999 1006.7  26.4  29.6 999.0 99.0 99.00
2014 01 28 06 48 200  1.7  2.1 99.00 99.00 99.00 999 1006.8  26.5  29.6 999.0 99.0 99.00
2014 01 28 06 54 215  0.9  1.2 99.00 99.00 99.00 999 1006.9  26.5  29.6 999.0 99.0 99.00
2014 01 28 07 00 196  1.4  1.9 99.00 99.00 99.00 999 1007.0  26.3  29.6 999.0 99.0 99.00
2014 01 28 07 06 279  1.1  2.0 99.00 99.00 99.00 999 1007.1  26.2  29.7 999.0 99.0 99.00
2014 01 28 07 12 182  0.4  1.4 99.00 99.00 99.00 999 1007.1  26.3  29.6 999.0 99.0 99.00
2014 01 28 07 18 171  0.9  2.0 99.00 99.00 99.00 999 1007.2  26.1  29.6 999.0 99.0 99.00
2014 01 28 07 24 237  0.0  0.8 99.00 99.00 99.00 999 1007.3  26.2  29.6 999.0 99.0 99.00
2014 01 28 07 30 289  0.0  1.0 99.00 99.00 99.00 999 1007.4  26.3  29.6 999.0 99.0 99.00
2014 01 28 07 36 279  1.0  1.4 99.00 99.00 99.00 999 1007.4  26.1  29.6 999.0 99.0 99.00
2014 01 28 07 42 294  1.0  1.4 99.00 99.00 99.00 999 1007.5  26.1  29.6 999.0 99.0 99.00
2014 01 28 07 48 248  0.7  1.6 99.00 99.00 99.00 999 1007.6  26.0  29.6 999.0 99.0 99.00
2014 01 28 07 54 193  1.1  2.7 99.00 99.00 99.00 999 1007.6  26.2  29.7 999.0 99.0 99.00
2014 01 28 08 00 280  1.0  1.4 99.00 99.00 99.00 999 1007.6  26.2  29.7 999.0 99.0 99.00
2014 01 28 08 06 250  0.1  1.1 99.00 99.00 99.00 999 1007.6  26.2  29.7 999.0 99.0 99.00
2014 01 28 08 12 280  1.2  1.5 99.00 99.00 99.00 999 1007.7  26.0  29.7 999.0 99.0 99.00
2014 01 28 08 18 192  1.0  1.7 99.00 99.00 99.00 999 1007.9  26.1  29.6 999.0 99.0 99.00
2014 01 28 08 24 353  0.2  1.9 99.00 99.00 99.00 999 1007.9  26.2  29.6 999.0 99.0 99.00
2014 01 28 08 30 280  1.2  1.7 99.00 99.00 99.00 999 1008.0  26.0  29.7 999.0 99.0 99.00
2014 01 28 08 36 197  1.0  1.6 99.00 99.00 99.00 999 1008.0  26.1  29.7 999.0 99.0 99.00
2014 01 28 08 42   2  1.2  2.8 99.00 99.00 99.00 999 1008.1  26.1  29.6 999.0 99.0 99.00
2014 01 28 08 48 161  0.0  1.8 99.00 99.00 99.00 999 1008.1  26.1  29.6 999.0 99.0 99.00
2014 01 28 08 54 179  0.9  1.4 99.00 99.00 99.00 999 1008.2  26.2  29.6 999.0 99.0 99.00
2014 01 28 09 00 285  1.2  2.0 99.00 99.00 99.00 999 1008.3  26.2  29.6 999.0 99.0 99.00
2014 01 28 09 06 149  0.3  1.4 99.00 99.00 99.00 999 1008.3  26.2  29.6 999.0 99.0 99.00
2014 01 28 09 12 249  0.4  0.9 99.00 99.00 99.00 999 1008.3  26.1  29.5 999.0 99.0 99.00
2014 01 28 09 18 212  0.7  1.7 99.00 99.00 99.00 999 1008.4  26.0  29.5 999.0 99.0 99.00
2014 01 28 09 24 319  0.4  1.9 99.00 99.00 99.00 999 1008.4  26.0  29.5 999.0 99.0 99.00
2014 01 28 09 30 173  0.3  1.1 99.00 99.00 99.00 999 1008.5  25.9  29.4 999.0 99.0 99.00
2014 01 28 09 36 324  0.4  1.8 99.00 99.00 99.00 999 1008.4  25.9  29.4 999.0 99.0 99.00
2014 01 28 09 42 205  0.5  0.9 99.00 99.00 99.00 999 1008.4  26.0  29.5 999.0 99.0 99.00
2014 01 28 09 48 229  0.3  1.3 99.00 99.00 99.00 999 1008.5  25.9  29.5 999.0 99.0 99.00
2014 01 28 09 54 192  1.3  1.8 99.00 99.00 99.00 999 1008.5  25.9  29.3 999.0 99.0 99.00
2014 01 28 10 00 281  0.7  1.8 99.00 99.00 99.00 999 1008.6  26.0  29.3 999.0 99.0 99.00
2014 01 28 10 06 218  0.6  1.1 99.00 99.00 99.00 999 1008.6  26.0  29.6 999.0 99.0 99.00
2014 01 28 10 12 198  2.0  2.5 99.00 99.00 99.00 999 1008.6  26.0  29.7 999.0 99.0 99.00
2014 01 28 10 18 295  1.3  2.2 99.00 99.00 99.00 999 1008.6  25.9  29.5 999.0 99.0 99.00
2014 01 28 10 24 280  0.9  1.6 99.00 99.00 99.00 999 1008.6  25.8  29.5 999.0 99.0 99.00
2014 01 28 10 30 181  1.4  2.4 99.00 99.00 99.00 999 1008.5  25.8  29.3 999.0 99.0 99.00
2014 01 28 10 36 279  0.4  2.2 99.00 99.00 99.00 999 1008.4  25.9  29.4 999.0 99.0 99.00
2014 01 28 10 42 259  0.1  1.4 99.00 99.00 99.00 999 1008.4  25.8  29.5 999.0 99.0 99.00
2014 01 28 10 48 207  1.0  1.5 99.00 99.00 99.00 999 1008.5  26.0  29.5 999.0 99.0 99.00
2014 01 28 10 54 240  1.4  2.3 99.00 99.00 99.00 999 1008.5  25.9  29.4 999.0 99.0 99.00
2014 01 28 11 00 212  0.7  2.4 99.00 99.00 99.00 999 1008.5  26.1  29.5 999.0 99.0 99.00
2014 01 28 11 06 319  0.4  1.4 99.00 99.00 99.00 999 1008.5  26.0  29.4 999.0 99.0 99.00
2014 01 28 11 12 270  1.1  1.7 99.00 99.00 99.00 999 1008.5  25.8  29.4 999.0 99.0 99.00
2014 01 28 11 18 208  1.5  2.0 99.00 99.00 99.00 999 1008.4  26.0  29.4 999.0 99.0 99.00
2014 01 28 11 24 308  0.7  2.2 99.00 99.00 99.00 999 1008.4  26.0  29.4 999.0 99.0 99.00
2014 01 28 11 30 207  1.5  2.0 99.00 99.00 99.00 999 1008.3  26.2  29.3 999.0 99.0 99.00
2014 01 28 11 36 310  0.9  2.1 99.00 99.00 99.00 999 1008.4  26.1  29.4 999.0 99.0 99.00
2014 01 28 11 42 200  0.1  1.2 99.00 99.00 99.00 999 1008.3  26.0  29.5 999.0 99.0 99.00
2014 01 28 11 48 247  0.4  1.3 99.00 99.00 99.00 999 1008.3  26.0  29.4 999.0 99.0 99.00
2014 01 28 11 54 177  0.8  1.6 99.00 99.00 99.00 999 1008.3  26.1  29.3 999.0 99.0 99.00
2014 01 28 12 00 251  0.9  1.8 99.00 99.00 99.00 999 1008.2  25.9  29.3 999.0 99.0 99.00
2014 01 28 12 06 282  0.7  1.4 99.00 99.00 99.00 999 1008.2  26.0  29.4 999.0 99.0 99.00
2014 01 28 12 12 155  0.2  1.3 99.00 99.00 99.00 999 1008.0  25.9  29.3 999.0 99.0 99.00
2014 01 28 12 18 326  0.7  1.0 99.00 99.00 99.00 999 1007.9  25.9  29.3 999.0 99.0 99.00
2014 01 28 12 24 226  0.1  1.1 99.00 99.00 99.00 999 1007.8  25.8  29.3 999.0 99.0 99.00
2014 01 28 12 30 205  0.4  1.3 99.00 99.00 99.00 999 1007.7  25.9  29.3 999.0 99.0 99.00
2014 01 28 12 36 203  1.7  2.4 99.00 99.00 99.00 999 1007.6  26.0  29.3 999.0 99.0 99.00
2014 01 28 12 42 192  1.6  2.6 99.00 99.00 99.00 999 1007.5  26.5  29.4 999.0 99.0 99.00
2014 01 28 12 48 279  1.1  2.5 99.00 99.00 99.00 999 1007.6  25.9  29.3 999.0 99.0 99.00
2014 01 28 12 54 163  0.9  1.3 99.00 99.00 99.00 999 1007.4  25.9  29.4 999.0 99.0 99.00
2014 01 28 13 00 197  1.8  2.7 99.00 99.00 99.00 999 1007.3  25.9  29.4 999.0 99.0 99.00
2014 01 28 13 06 291  1.6  2.2 99.00 99.00 99.00 999 1007.3  25.9  29.4 999.0 99.0 99.00
2014 01 28 13 18 172  1.8  2.5 99.00 99.00 99.00 999 1007.3  25.9  29.3 999.0 99.0 99.00
2014 01 28 13 24 121  0.5  2.7 99.00 99.00 99.00 999 1007.3  25.8  29.3 999.0 99.0 99.00
2014 01 28 13 30 341  0.7  1.3 99.00 99.00 99.00 999 1007.4  25.9  29.3 999.0 99.0 99.00
2014 01 28 13 36 232  0.5  1.7 99.00 99.00 99.00 999 1007.4  26.0  29.3 999.0 99.0 99.00
2014 01 28 13 42 222  0.4  1.0 99.00 99.00 99.00 999 1007.4  26.0  29.3 999.0 99.0 99.00
2014 01 28 13 48 194  0.6  1.1 99.00 99.00 99.00 999 1007.3  26.0  29.3 999.0 99.0 99.00
2014 01 28 13 54 213  0.4  1.4 99.00 99.00 99.00 999 1007.1  25.9  29.4 999.0 99.0 99.00
2014 01 28 14 00 332  1.6  2.5 99.00 99.00 99.00 999 1007.1  26.0  29.3 999.0 99.0 99.00
2014 01 28 14 06 234  0.2  1.6 99.00 99.00 99.00 999 1007.0  26.1  29.3 999.0 99.0 99.00
2014 01 28 14 12   1  0.2  1.2 99.00 99.00 99.00 999 1006.9  26.0  29.4 999.0 99.0 99.00
2014 01 28 14 24 210  2.2  3.1 99.00 99.00 99.00 999 1006.8  25.7  29.3 999.0 99.0 99.00
2014 01 28 14 30 296  0.9  1.5 99.00 99.00 99.00 999 1006.8  25.8  29.3 999.0 99.0 99.00
